Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	tree_length
0	-4334.7	-4618.051	283.3508	0.8126939	1.032944	13.54213
6	-4318.215	-4601.426	283.2113	0.8383796	1.031497	13.60199
12	-4316.12	-4600.812	284.692	0.8462916	1.018049	12.83524
18	-4329.292	-4612.092	282.8001	0.8352457	0.9960243	13.83521
24	-4324.127	-4608.437	284.3099	0.8929858	0.9101002	13.06745
30	-4334.222	-4620.443	286.221	0.7831116	0.8530957	12.16225
36	-4341.977	-4624.538	282.561	0.7249441	0.9070885	14.06427
42	-4329.403	-4614.309	284.9064	0.8140437	1.097707	12.7007
48	-4320.211	-4606.576	286.3653	0.8704806	0.9520374	11.98565
54	-4315.862	-4600.54	284.6783	0.7818818	1.052201	12.85859
60	-4312.847	-4600.319	287.4726	0.7908264	1.008511	11.41895
66	-4312.401	-4598.875	286.4743	0.7986955	1.065974	11.90714
72	-4322.106	-4606.978	284.8725	0.7979981	0.9530112	12.8007
78	-4317.716	-4601.25	283.5337	0.7862061	1.017134	13.46897
84	-4318.832	-4605.829	286.9973	0.8258302	0.885611	11.71597
90	-4315.075	-4599.184	284.1092	0.8317043	1.073661	13.11794
96	-4323.673	-4610.982	287.3092	0.8437906	1.129808	11.41631
102	-4327.241	-4612.047	284.8055	0.8468715	1.015004	12.77746
108	-4325.673	-4613.798	288.1249	0.826959	0.9517103	11.08892
114	-4308.415	-4596.708	288.2926	0.8170569	1.028375	10.9658
120	-4335.759	-4621.772	286.0133	0.7109279	1.126894	12.16377
126	-4334.207	-4621.345	287.1383	0.7089442	1.024951	11.62798
132	-4335.771	-4619.792	284.0208	0.8106074	0.9535036	13.23675
138	-4327.131	-4612.603	285.4715	0.8106074	1.01721	12.44845
144	-4328.381	-4611.001	282.6199	0.86434	1.292749	13.77406
150	-4328.09	-4607.87	279.7792	0.6330333	0.9041911	15.55299
156	-4330.027	-4613.502	283.4748	0.6867128	0.9041911	13.61171
162	-4321.63	-4606.199	284.5685	0.8608309	1.033217	12.88417
168	-4319.39	-4606.953	287.563	0.9632929	0.945349	11.3151
174	-4326.032	-4614.626	288.5941	0.9542935	1.007288	10.74675
180	-4313.363	-4601.734	288.3719	0.9137261	1.007288	10.88448
186	-4317.427	-4600.782	283.3547	0.8507147	1.121567	13.47685
192	-4317.67	-4604.045	286.3749	0.8231776	1.192642	11.88586
198	-4317.31	-4602.525	285.2153	0.7897601	0.8848943	12.66432
204	-4306.042	-4591.155	285.1122	0.7929824	0.9797089	12.66432
210	-4319.591	-4604.69	285.0983	0.8790652	0.9104515	12.66432
216	-4313.013	-4596.04	283.0277	0.8790652	0.9589524	13.71393
222	-4315.663	-4603.597	287.9332	0.8355498	1.186467	11.0676
228	-4319.344	-4607.728	288.384	0.7959792	1.186467	10.85214
234	-4342.191	-4629.464	287.2723	0.8209598	1.164911	11.43102
240	-4342.77	-4624.285	281.515	0.7724943	1.042166	14.51021
246	-4332.424	-4616.49	284.0658	0.7174317	0.9475218	13.26496
252	-4315.477	-4600.019	284.5421	0.7145198	0.9773995	13.00296
258	-4315.244	-4599.108	283.8641	0.8514996	0.8479607	13.35623
264	-4325.201	-4607.712	282.5108	0.6923818	0.880399	14.12222
